CONCIERGE	7
CONCILIATION	9
CONCILIATORY	9
CONCISE	8
CONCLAVE	8
CONCLUDE	5
CONCLUSION	4
CONCLUSIVE	7
CONCOCT	6
CONCOCTION	5
CONCOMITANT	11
CONCORDANCE	10
CONCOURSE	9
CONCRETE	2
CONCUBINAGE	10
CONCUBINE	8
CONCUR	7
CONCURRENCE	6
CONCURRENT	8
CONCUSS	8
CONCUSSION	6
CONCUSSIVE	9
CONDEMN	8
CONDEMNATION	8
CONDENSATES	6
CONDENSATION	7
CONDENSE	6
CONDENSED	7
CONDENSER	7
CONDESCEND	7
CONDESCENDING	7
CONDESCENSION	9
CONDIGN	12
CONDIMENT	4
CONDITION	3
CONDITIONAL	6
CONDITIONER	3
CONDITIONING	6
CONDO	7
CONDOLE	10
CONDOLENCE	7
CONDOM	7
CONDOMINIUM	7
CONDONE	7
CONDOR	9
CONDUCIVE	9
CONDUCT	4
CONDUCTION	6
CONDUCTIVE	7
CONDUCTIVITY	9
CONDUCTOR	2
CONDUIT	8
CONE	0
CONED	6
CONEY	7
CONFAB	11
CONFABULATION	10
CONFECTION	5
CONFECTIONARY	8
CONFECTIONER	8
CONFECTIONERY	8
CONFEDERACY	6
CONFEDERATE	5
CONFEDERATION	6
CONFER	8
CONFERENCE	4
CONFERENCING	8
CONFERRAL	8
CONFESS	2
CONFESSANT	8
CONFESSION	4
CONFESSIONAL	6
CONFESSOR	6
CONFETTI	2
CONFIDANT	5
CONFIDE	6
CONFIDENCE	4
CONFIDENT	5
CONFIDENTIAL	7
CONFIDENTIALITY	8
CONFIGURATION	7
CONFIGURE	7
CONFINE	5
CONFINEMENT	6
CONFINING	6
CONFIRM	4
CONFIRMATION	4
CONFISCATE	6
CONFISCATION	7
CONFISCATORY	8
CONFLAGRATION	11
CONFLICT	5
CONFLICTING	7
CONFLUENCE	11
CONFLUENT	11
CONFLUX	11
CONFORM	6
CONFORMABLE	8
CONFORMANCE	10
CONFORMATION	7
CONFORMATIONAL	8
CONFORMISM	8
CONFORMIST	8
CONFORMITY	10
CONFOUND	7
CONFOUNDED	7
CONFRERE	10
CONFRONT	5
CONFRONTATION	4
CONFRONTATIONAL	7
CONFUSE	1
CONFUSED	3
CONFUSER	5
CONFUSING	2
CONFUSION	5
CONFUTE	10
CONGA	9
CONGEAL	7
CONGEE	8
CONGENIAL	8
CONGENITAL	10
CONGEST	7
CONGESTED	4
CONGESTION	5
CONGESTIVE	6
CONGLOMERATE	8
CONGLOMERATION	8
CONGRATS	3
CONGRATULATE	5
CONGRATULATION	3
CONGRATULATIONS	2
CONGRATULATORY	7
CONGREGATE	5
CONGREGATION	4
CONGREGATIONAL	6
CONGRESS	4
CONGRESSIONAL	8
CONGRESSMAN	4
CONGRESSWOMAN	6
CONGRUENT	9
CONGRUITY	7
CONIC	8
CONICAL	7
CONIDIAL	9
CONJECTURAL	9
CONJECTURE	8
CONJUGAL	12
CONJUGATE	8
CONJUGATION	7
CONJUNCTION	5
CONJUNCTIVITIS	9
CONJURATION	10
CONJURE	6
CONJURER	7
CONK	4
CONMAN	7
CONNECT	3
CONNECTEDNESS	7
CONNECTIBLE	4
CONNECTION	3
CONNECTIVE	7
CONNECTIVITY	5
CONNECTOR	4
CONNIPTION	5
CONNIVANCE	9
CONNIVE	7
CONNIVER	8
CONNOISSEUR	9
CONNOTATION	7
CONNOTE	9
CONNUBIAL	12
CONQUER	5
CONQUERING	5
CONQUEROR	5
CONQUEST	4
CONQUISTADOR	7
CONSCIENCE	5
CONSCIENTIOUS	7
CONSCIENTIOUSNESS	6
CONSCIOUS	6
CONSCIOUSNESS	5
CONSCRIPT	10
CONSCRIPTION	8
CONSECRATE	7
CONSECRATED	6
CONSECRATION	7
CONSECUTIVE	5
CONSENSUAL	8
CONSENSUS	7
CONSENT	5
CONSENTING	8
CONSEQUENCE	2
CONSEQUENT	6
CONSEQUENTIAL	7
CONSERVANCY	9
CONSERVATION	6
CONSERVATIONIST	9
CONSERVATISM	7
CONSERVATIVE	9
CONSERVATOIRE	9
CONSERVATOR	9
CONSERVATORSHIP	12
CONSERVATORY	7
CONSERVE	4
CONSIDER	4
CONSIDERABLE	5
CONSIDERATE	3
CONSIDERATION	5
CONSIGN	8
CONSIGNEE	11
CONSIGNMENT	10
CONSIGNOR	10
CONSIST	4
CONSISTENCE	6
CONSISTENCY	5
CONSISTENT	5
CONSISTORY	9
CONSOLATION	7
CONSOLATORY	10
CONSOLE	6
CONSOLIDATE	8
CONSOLIDATED	7
CONSOLIDATION	10
CONSOMME	9
CONSONANT	4
CONSONANTAL	11
CONSORT	8
CONSORTIUM	11
CONSPECTUS	9
CONSPICUOUS	7
CONSPIRACY	6
CONSPIRATOR	6
CONSPIRATORIAL	9
CONSPIRE	6
CONSPIRER	8
CONSTABLE	6
CONSTANCY	7
CONSTANT	5
CONSTELLATION	5
CONSTERNATION	12
CONSTIPATION	5
CONSTITUENCY	10
CONSTITUENT	10
CONSTITUTE	8
CONSTITUTION	4
CONSTITUTIONAL	5
CONSTITUTIONALITY	7
CONSTRAIN	7
CONSTRAINT	6
CONSTRICT	5
CONSTRICTION	6
CONSTRICTIVE	5
CONSTRICTOR	6
CONSTRUCT	4
CONSTRUCTION	3
CONSTRUCTIONIST	10
CONSTRUCTIVE	4
CONSTRUCTOR	5
CONSTRUE	9
CONSUBSTANTIATION	10
CONSUL	8
CONSULAR	11
CONSULATE	9
CONSULT	6
CONSULTANT	7
CONSULTATION	5
CONSUME	6
CONSUMER	6
CONSUMERISM	9
CONSUMMATE	9
CONSUMMATION	9
CONSUMPTION	7
CONSUMPTIVE	7
CONTACT	3
CONTAGION	7
CONTAGIOUS	3
CONTAIN	3
CONTAINABLE	8
CONTAINER	2
CONTAINMENT	6
CONTAMINANT	7
CONTAMINATE	6
CONTAMINATION	6
CONTAMINATIVE	10
CONTEMPLATE	6
CONTEMPLATION	7
CONTEMPLATIVE	8
CONTEMPORARY	7
CONTEMPORIZE	9
CONTEMPT	7
CONTEMPTIBLE	8
CONTEMPTUOUS	8
CONTEND	7
CONTENDER	7
CONTENDING	7
CONTENT	3
CONTENTION	8
CONTENTIOUS	8
CONTENTMENT	6
CONTENTS	4
CONTEST	2
CONTESTABLE	8
CONTESTANT	3
CONTESTATION	7
CONTESTER	7
CONTEXT	5
CONTEXTUAL	8
CONTIGUOUS	9
CONTINENT	3
CONTINENTAL	6
CONTINGENCY	9
CONTINGENT	9
CONTINUAL	6
CONTINUANCE	7
CONTINUATION	5
CONTINUE	3
CONTINUITY	9
CONTINUOUS	6
CONTINUUM	9
CONTORT	5
CONTORTION	7
CONTORTIONIST	7
CONTOUR	7
CONTOURED	9
CONTRA	10
CONTRABAND	8
CONTRACEPTION	8
CONTRACEPTIVE	9
CONTRACT	4
CONTRACTION	8
CONTRACTOR	5
CONTRACTUAL	8
CONTRACTURE	8
CONTRADICT	6
CONTRADICTION	6
CONTRADICTORY	7
CONTRAIL	11
CONTRAIRE	8
CONTRAPTION	6
CONTRAPUNTAL	9
CONTRARIETY	8
CONTRARINESS	6
CONTRARY	5
CONTRAST	5
CONTRAVENE	12
CONTRAVENTION	9
CONTRETEMPS	9
CONTRIBUTABLE	7
CONTRIBUTE	4
CONTRIBUTION	6
CONTRIBUTOR	6
CONTRIBUTORY	9
CONTRITE	9
CONTRITENESS	9
CONTRITION	9
CONTRIVANCE	9
CONTRIVE	8
CONTRIVER	10
CONTROL	2
CONTROLLABLE	2
CONTROLLER	5
CONTROVERSIAL	7
CONTROVERSY	6
CONTUMACIOUS	12
CONTUMELY	8
CONTUSION	8
CONUNDRUM	10
CONURBATION	8
CONVALESCE	9
CONVALESCENCE	9
CONVALESCENT	10
CONVECTION	8
CONVECTIVE	7
CONVECTOR	10
CONVENE	8
CONVENIENCE	5
CONVENIENT	4
CONVENT	5
CONVENTION	7
CONVENTIONAL	4
CONVENTIONALITY	10
CONVENTUAL	8
CONVERGE	7
CONVERGENCE	7
CONVERGENT	8
CONVERSABLE	8
CONVERSANT	8
CONVERSATION	3
CONVERSATIONAL	6
CONVERSATIONALIST	7
CONVERSE	7
CONVERSION	5
CONVERT	6
CONVERTER	8
CONVERTIBLE	4
CONVEX	6
CONVEY	8
CONVEYANCE	8
CONVICT	6
CONVICTION	6
CONVINCE	4
CONVINCER	6
CONVINCING	3
CONVIVIAL	10
CONVIVIALITY	10
CONVOCATION	9
CONVOLUTION	9
CONVOY	7
CONVULSE	6
CONVULSION	7
COO	2
COOER	8
COOK	0
COOKBOOK	2
COOKER	2
COOKERY	5
COOKHOUSE	6
COOKIE	0
COOKING	0
COOKOUT	2
COOKWARE	4
COOL	0
COOLANT	6
COOLER	1
COOLIE	5
COOLNESS	3
COON	4
COONHOUND	5
COONSKIN	5
COOP	3
COOPERAGE	9
COOPERATE	3
COOPERATION	3
COOPERATIVE	4
COOPERATOR	6
COORDINATE	6
COORDINATION	7
COORDINATOR	6
COOT	8
COOTIE	1
COP	0
COPACETIC	10
COPE	4
COPIER	3
COPILOT	4
COPIOUS	10
COPOUT	5
COPPER	3
COPPERHEAD	6
COPPERPLATE	5
COPPERY	7
COPPICE	12
COPRA	7
COPTER	6
COPULA	10
COPULATE	8
COPULATION	9
COPULATIVE	10
COPY	1
COPYBOOK	5
COPYCAT	1
COPYHOLD	8
COPYIST	9
COPYRIGHT	7
COPYWRITER	6
COQUETTE	11
COQUETTISH	11
CORAL	4
CORD	1
CORDAGE	10
CORDIAL	7
CORDIALITY	9
CORDILLERA	9
CORDITE	12
CORDLESS	5
CORDON	8
CORDOVAN	10
CORDUROY	5
CORDWOOD	8
CORE	3
COREGENT	10
CORGI	8
CORIANDER	9
CORK	4
CORKBOARD	3
CORKER	7
CORKSCREW	3
CORMORANT	9
CORN	0
CORNBALL	4
CORNBREAD	1
CORNCOB	0
CORNCRIB	8
CORNEA	7
CORNEAL	10
CORNED	6
CORNEL	8
CORNER	0
CORNERBACK	8
CORNERSTONE	7
CORNFIELD	1
CORNFLAKE	0
CORNFLAKES	0
CORNFLOWER	3
CORNICE	8
CORNMEAL	2
CORNROW	4
CORNSTALK	2
CORNSTARCH	4
CORNUCOPIA	4
CORNY	4
COROLLARY	7
CORONAL	6
CORONARY	8
CORONATION	8
CORONER	6
CORONET	9
CORPORAL	6
CORPORATE	6
CORPORATION	7
CORPORATIVE	9
CORPOREAL	11
CORPS	7
CORPSE	5
CORPSMAN	8
CORPULENT	12
CORPUS	6
CORPUSCLE	8
CORPUSCULAR	9
CORRAL	3
CORRECT	0
CORRECTABLE	5
CORRECTION	4
CORRECTIONAL	7
CORRECTIVE	5
CORRECTNESS	4
CORRELATE	8
CORRELATION	8
CORRELATIVE	9
CORRESPOND	7
CORRESPONDENCE	6
CORRESPONDENT	8
CORRESPONDING	6
CORRIDOR	4
CORROBORATE	6
CORROBORATION	9
CORROBORATIVE	9
CORRODE	6
CORROSION	4
CORROSIVE	5
CORRUGATED	7
CORRUPT	7
CORRUPTIBLE	7
CORRUPTION	6
CORRUPTNESS	8
CORRUPTOR	6
CORSAGE	6
CORSAIR	8
CORSET	6
CORSETED	8
CORTEGE	11
CORTEX	7
CORTICAL	12
CORTICES	12
CORTISONE	7
CORUNDUM	11
CORUSCATION	12
COSIGN	10
COSINE	8
COSMETIC	6
COSMETICIAN	7
COSMETOLOGIST	6
COSMETOLOGY	7
COSMIC	4
COSMOLOGICAL	9
COSMOLOGIST	7
COSMOLOGY	7
COSMONAUT	6
COSMOPOLITAN	7
COSMOS	6
COSPONSOR	8
COST	1
COSTAL	5
COSTAR	5
COSTLY	4
COSTUME	0
COSTUMED	4
COSTUMER	6
COSTUMIER	7
COSY	3
COT	3
COTERIE	9
COTILLION	9
COTTA	10
COTTAGE	4
COTTAR	12
COTTER	9
COTTON	1
COTTONMOUTH	7
COTTONTAIL	3
COTTONWOOD	9
COTTONY	6
COTYLEDON	11
COUCH	0
COUCHANT	11
COUGAR	3
COUGH	0
COUGHER	6
COULEE	8
COULISSE	10
COUNCIL	6
COUNCILMAN	7
COUNCILOR	5
COUNCILWOMAN	7
COUNSEL	4
COUNSELING	5
COUNSELOR	4
COUNT	0
COUNTABLE	4
COUNTDOWN	1
COUNTENANCE	7
COUNTER	2
COUNTERACT	8
COUNTERACTION	9
COUNTERACTIVE	8
COUNTERAGENT	9
COUNTERARGUMENT	9
COUNTERATTACK	6
COUNTERBALANCE	7
COUNTERCULTURE	8
COUNTERESPIONAGE	8
COUNTERFEIT	6
COUNTERFEITER	7
COUNTERFORCE	7
COUNTERINSURGENCY	11
COUNTERINTELLIGENCE	8
COUNTERINTUITIVE	7
COUNTERIRRITANT	12
COUNTERMAND	8
COUNTERMEASURE	10
COUNTERMINE	8
COUNTERMOVE	8
COUNTEROFFENSIVE	9
COUNTEROFFER	8
COUNTERPANE	9
COUNTERPART	7
COUNTERPOINT	6
COUNTERPOISE	10
COUNTERPRODUCTIVE	7
COUNTERPROPOSAL	10
COUNTERPUNCH	10
COUNTERPUNCHER	7
COUNTERREVOLUTION	9
COUNTERREVOLUTIONARY	10
COUNTERSIGN	10
COUNTERSIGNATURE	9
COUNTERSTRIKE	7
COUNTERSUIT	9
COUNTERTENOR	10
COUNTERTERRORISM	12
COUNTERTERRORIST	11
COUNTERVAIL	9
COUNTERWEIGHT	8
COUNTESS	7
COUNTLESS	4
COUNTRY	2
COUNTRYMAN	6
COUNTRYSIDE	3
COUNTRYWOMAN	5
COUNTY	4
COUP	7
COUPE	8
COUPLE	1
COUPLER	7
COUPLET	6
COUPLING	7
COUPON	2
COURAGE	3
COURAGEOUS	5
COURANT	6
COURIER	9
COURSE	2
COURT	3
COURTEOUS	4
COURTESAN	8
COURTESY	3
COURTHOUSE	4
COURTIER	8
COURTLY	9
COURTROOM	4
COURTSHIP	7
COURTSIDE	7
COURTYARD	5
COUSCOUS	10
COUSIN	0
COUSINHOOD	4
COUTH	7
COUTURE	10
COUTURIER	10
COVALENT	9
COVARIANCE	11
COVARIANT	11
COVE	5
COVEN	7
COVENANT	6
COVENANTER	10
COVER	0
COVERAGE	6
COVERALL	4
COVERLESS	6
COVERLET	10
COVERT	8
COVET	7
COVETED	7
COVETOUS	7
COVETOUSNESS	10
COVEY	9
COW	0
COWARD	3
COWARDICE	6
COWARDLY	4
COWBELL	2
COWBOY	0
COWER	6
COWGIRL	2
COWHAND	4
COWHIDE	6
COWL	9
COWLICK	3
COWLING	8
COWMAN	6
COWORKER	7
COWPAT	4
COWPOKE	4
COWPOX	7
COWPUNCHER	8
COWSHED	5
COWSKIN	4
COWSLIP	9
COXCOMB	12
COXSWAIN	12
COY	7
COYNESS	6
COYOTE	2
COZEN	11
COZENAGE	10
COZY	4
CRAB	0
CRABBER	10
CRABBINESS	3
CRABBY	4
CRABGRASS	6
CRABMEAT	5
CRACK	1
CRACKDOWN	6
CRACKER	0
CRACKERJACK	2
CRACKLE	2
CRACKPOT	7
CRACKUP	4
CRADLE	0
CRAFT	1
CRAFTER	5
CRAFTSMAN	4
CRAFTSMANSHIP	6
CRAFTY	4
CRAG	7
CRAGGY	8
CRAM	5
CRAMBO	6
CRAMP	4
CRAMPON	10
CRANBERRY	1
CRANE	2
CRANIAL	7
CRANIOFACIAL	11
CRANIOTOMY	12
CRANIUM	5
CRANK	6
CRANKCASE	11
CRANKINESS	4
CRANKSHAFT	8
CRANKY	1
CRANNY	7
CRAP	2
CRAPE	6
CRAPEHANGER	10
CRAPPY	3
CRAPSHOOTER	8
CRAPULOUS	8
CRASH	1
CRASHER	4
CRASHWORTHINESS	9
CRASS	9
CRASSNESS	8
CRATE	2
CRATEFUL	5
CRATER	3
CRAVE	4
CRAVEN	7
CRAVING	5
CRAW	8
CRAWDAD	6
CRAWFISH	4
CRAWL	0
CRAWLER	2
CRAWLERS	2
CRAWLSPACE	4
CRAYFISH	4
CRAYON	0
CRAZE	4
CRAZED	3
CRAZINESS	4
CRAZY	0
CREAK	3
CREAKING	3
CREAKY	2
CREAM	1
CREAMED	5
CREAMER	4
CREAMERY	6
CREAMY	1
CREASE	3
CREATE	2
CREATION	3
CREATIONISM	7
CREATIONIST	9
CREATIVE	4
CREATIVITY	3
CREATOR	2
CREATURE	2
CRECHE	8
CREDENCE	8
CREDENTIAL	7
CREDENTIALS	8
CREDENZA	10
CREDIBILITY	7
CREDIBLE	8
CREDIT	4
CREDITABLE	8
CREDITCARD	5
CREDITOR	7
CREDO	10
CREDULITY	10
CREDULOUS	9
CREED	4
CREEK	1
CREEP	3
CREEPER	6
CREEPERS	4
CREEPY	2
CREMATE	7
CREMATION	6
CREMATOR	9
CREMATORIUM	7
CREMATORY	7
CREOSOTE	10
CREPE	6
CREPEHANGER	9
CREPUSCULAR	10
CREPUSCULE	12
CRESCENDO	9
CRESCENT	3
CRESS	7
CREST	5
CRESTED	7
CRESTFALLEN	6
CRETACEOUS	8
CRETIN	10
CRETONNE	12
CREVASSE	6
CREVICE	7
CREW	3
CREWMAN	5
CRIB	1
CRIBBAGE	9
CRICK	4
CRICKET	3
CRICKETER	10
CRIER	2
CRIME	3
CRIMINAL	2
CRIMINALIST	8
CRIMINALITY	7
CRIMINALIZE	9
CRIMINOLOGICAL	9
CRIMINOLOGIST	10
CRIMINOLOGY	11
CRIMP	4
CRIMPING	6
CRIMSON	5
CRINGE	4
CRINGLE	6
CRINITE	11
CRINKLE	4
CRINKLY	4
CRINOLINE	10
CRIPPLE	4
CRIPPLED	3
CRIPPLER	4
CRIPPLING	4
CRISIS	4
CRISP	2
CRISPINESS	5
CRISPNESS	4
CRISPY	1
CRISSCROSS	2
CRITERION	9
CRITIC	5
CRITICAL	3
CRITICISM	5
CRITICIZE	5
CRITIQUE	7
CRITTER	2
CROAK	3
CROAKER	6
CROAKY	6
CROC	6
CROCHET	4
CROCK	5
CROCKERY	6
CROCODILE	0
CROCUS	6
CROISSANT	5
CRONE	6
CRONY	8
CRONYISM	11
CROOK	3
CROOKED	1
CROOKEDNESS	5
CROON	8
CROONER	7
CROP	3
CROPPER	6
CROQUET	6
CROQUETTE	4
CROSS	0
CROSSBAR	6
CROSSBEAM	7
CROSSBONES	5
CROSSBOW	6
CROSSBREED	7
CROSSCHECK	8
CROSSCURRENT	9
CROSSFIRE	5
CROSSHATCH	7
CROSSJACK	9
CROSSLET	8
CROSSNESS	8
CROSSOVER	5
CROSSPATCH	7
CROSSROAD	4
CROSSROADS	6
CROSSTIE	8
CROSSWALK	2
CROSSWAY	6
CROSSWIND	6
CROSSWISE	6
CROSSWORD	2
CROTCH	4
CROTCHET	4
CROTCHETY	7
CROUCH	4
CROUP	8
CROUPIER	12
CROUTON	3
CROW	1
CROWBAR	4
CROWD	2
CROWDED	3
CROWFOOT	6
CROWN	3
CRUCIAL	6
CRUCIBLE	9
CRUCIFEROUS	11
CRUCIFIX	4
CRUCIFIXION	4
CRUCIFORM	11
CRUCIFY	4
CRUD	4
CRUDDY	2
CRUDE	6
CRUDENESS	6
CRUDITY	9
CRUEL	3
CRUELTY	4
CRUET	12
CRUISE	4
CRUISER	5
CRULLER	7
CRUMB	1
CRUMBLE	2
CRUMBLY	3
CRUMBY	4
CRUMMY	1
CRUMPET	7
CRUMPLE	3
CRUNCH	1
CRUNCHABLE	3
CRUNCHER	3
CRUNCHINESS	4
CRUNCHY	0
CRUSADE	5
CRUSADER	8
CRUSH	3
CRUSHER	4
CRUST	1
CRUSTACEAN	5
CRUSTY	3
CRUTCH	2
CRUX	7
CRY	0
CRYBABY	1
CRYOBIOLOGY	12
CRYOGENIC	11
CRYOGENICS	10
CRYONIC	10
CRYONICS	8
CRYPT	6
CRYPTIC	7
CRYPTO	9
CRYPTOGENIC	9
CRYPTOGRAM	9
CRYPTOGRAPH	9
CRYPTOGRAPHER	10
CRYPTOGRAPHY	10
CRYPTOLOGIST	10
CRYPTOLOGY	10
CRYPTONYM	9
CRYSTAL	3
CRYSTALLINE	8
CRYSTALLIZATION	7
CRYSTALLIZE	7
CRYSTALLOGRAPHY	10
CRYSTALLOID	9
CUB	0
CUBAGE	8
CUBBY	1
CUBBYHOLE	2
CUBE	2
CUBEB	12
CUBIC	6
CUBICAL	6
CUBICLE	8
CUBISM	8
CUBIST	9
CUBISTIC	10
CUBIT	8
CUCKOLD	9
CUCKOO	2
CUCUMBER	1
CUD	6
CUDBEAR	6
CUDDLE	1
CUDDY	8
CUDGEL	7
CUE	6
CUFF	3
CUFFLINK	5
CUIRASS	11
CUISINE	7
CULINARY	6
CULL	11
CULMINATE	9
CULMINATION	7
CULOTTES	9
CULPA	8
CULPABILITY	8
CULPABLE	11
CULPRIT	6
CULT	6
CULTISH	8
CULTIVAR	11
CULTIVATE	7
CULTIVATION	7
CULTIVATOR	8
CULTURAL	6
CULTURE	5
CULTURED	6
CULTURELESS	9
CULVERT	5
CUMBERSOME	6
CUMBROUS	10
CUMIN	8
CUMMERBUND	8
CUMULATIVE	8
CUMULONIMBUS	10
CUMULUS	7
CUNEIFORM	9
CUNNILINGUS	11
CUNNING	6
CUNNINGNESS	8
CUNT	9
CUP	0
CUPBOARD	1
CUPCAKE	0
CUPFUL	1
CUPIDITY	7
CUPRIC	12
CUR	10
CURABLE	6
CURARE	11
CURATE	11
CURATIVE	9
CURATOR	7
CURATORSHIP	10
CURB	2
CURBSIDE	6
CURBSTONE	6
CURCULIO	8
CURD	5
CURDLE	6
CURDLED	5
CURE	5
CURELESS	6
CURETTE	12
CURFEW	5
CURIA	10
CURIO	6
CURIOSITY	3
CURIOUS	2
CURIUM	11
CURL	1
CURLER	3
CURLEW	10
CURLING	4
CURMUDGEON	8
CURRANT	7
CURRENCY	4
CURRENT	4
CURRENTLY	3
CURRICULAR	5
CURRICULUM	5
CURRISH	8
CURRY	8
CURSE	2
CURSIVE	2
CURSOR	7
CURSORY	9
CURST	7
CURT	8
CURTAIL	8
CURTAILMENT	10
CURTAIN	0
CURTSY	4
CURVACEOUS	8
CURVATURE	8
CURVE	3
CURVEBALL	4
CURVED	2
CURVY	4
CUSHION	1
CUSHY	4
CUSP	8
CUSPIDOR	10
CUSS	2
CUSSEDNESS	8
CUSTARD	4
CUSTODIAL	6
CUSTODIAN	3
CUSTODIANSHIP	7
CUSTODY	5
CUSTOM	3
CUSTOMARY	6
CUSTOMER	2
CUSTOMIZE	7
CUSTOMIZED	6
CUSTOMIZER	8
CUSTOMS	4
CUT	0
CUTANEOUS	10
CUTAWAY	7
CUTBACK	7
CUTE	0
CUTENESS	2
CUTESY	2
CUTICLE	7
CUTIE	0
CUTLASS	7
CUTLERY	5
CUTLET	7
CUTOFF	4
CUTOUT	2
CUTTER	3
CUTTHROAT	6
CUTTLE	7
CUTTLEBONE	8
CUTTLEFISH	8
CUTUP	5
CYAN	6
CYANIC	11
CYANIDE	9
CYANOSIS	12
CYANOTIC	11
CYBERNETIC	11
CYBERNETICS	10
CYBERSEX	10
CYBERSPACE	9
CYCLAMEN	10
CYCLE	3
CYCLER	6
CYCLIC	7
CYCLICAL	8
CYCLIST	4
CYCLOID	9
CYCLONE	5
CYCLOPEDIA	9
CYCLOTRON	11
CYGNET	7
CYLINDER	5
CYLINDRICAL	6
CYMBAL	5
CYMBALS	3
CYMBIDIUM	10
CYNIC	8
CYNICAL	8
CYNICISM	8
CYNOSURE	11
CYST	7
CYSTIC	9
CYTOMEGALOVIRUS	12
CYTOPLASM	8
CYTOSINE	10
CZAR	7
CZARDAS	11
CZARIST	11
DAB	2
DABBLE	5
DABBLER	9
DACE	9
DACHA	9
DACHSHUND	4
DACTYL	9
DACTYLIC	12
DAD	0
DADDY	0
DADO	8
DAFFODIL	1
DAFT	7
DAG	6
DAGGER	3
DAGUERREOTYPE	12
DAILY	1
DAIMYO	9
DAINTINESS	6
DAINTY	4
DAIQUIRI	10
DAIRY	2
DAIRYMAN	4
DAIS	8
DAISY	1
DALE	5
DALLIANCE	10
DALMATIAN	1
DAM	2
DAMAGE	2
DAMASK	9
DAME	7
DAMN	3
DAMNABLE	7
DAMNATION	4
DAMP	3
DAMPEN	5
DAMPER	5
DAMPING	8
DAMPNESS	3
DAMSEL	3
DAMSON	11
DANCE	0
DANCEABLE	5
DANCER	1
DANCING	0
DANDELION	0
DANDER	7
DANDLER	9
DANDRUFF	6
DANDY	3
DANDYISH	10
DANGER	0
DANGEROUS	1
DANGEROUSNESS	4
DANGLE	2
DANGLER	4
DANK	7
DANSEUR	11
DANSEUSE	12
DAPPER	7
DAPPLED	6
DARE	2
DAREDEVIL	3
DARER	4
DARESAY	7
DARING	4
DARK	0
DARKEN	2
DARKENED	2
DARKIE	6
DARKLING	6
DARKNESS	0
DARKROOM	7
DARKSOME	8
DARLING	1
DARN	3
DARNEDEST	6
DARNEL	12
DART	2
DARTBOARD	3
DARTER	7
DARTS	2
DASH	3
DASHBOARD	4
DASHIKI	7
DASHING	4
DASTARDLY	8
DATA	5
DATABANK	11
DATABASE	9
DATABLE	7
DATE	1
DATEBOOK	7
DATELESS	8
DATER	6
DATIVE	10
DAUB	5
DAUGHTER	0
DAUGHTERLY	4
DAUNT	7
DAUNTING	7
DAUNTLESS	9
DAUPHIN	10
DAWDLE	5
DAWDLER	7
DAWN	2
DAY	0
DAYBED	5
DAYBOOK	7
DAYBREAK	3
DAYCARE	2
DAYDREAM	3
DAYDREAMER	2
DAYLIGHT	0
DAYLONG	5
DAYSTAR	6
DAYTIME	0
DAZE	5
DAZZLE	3
DAZZLER	5
DAZZLING	4
DEACON	6
DEACONESS	7
DEACONSHIP	7
DEACTIVATE	7
DEACTIVATION	7
DEACTIVATOR	7
DEAD	0
DEADBEAT	5
DEADBOLT	5
DEADEN	6
DEADFALL	8
DEADHEAD	8
DEADLINE	5
DEADLINESS	6
DEADLOCK	7
DEADLY	1
DEADPAN	10
DEADWEIGHT	6
DEAF	2
DEAFEN	4
DEAFENING	6
DEAFNESS	2
DEAL	1
DEALER	4
DEALERSHIP	6
DEAN	9
DEAR	1
DEARLY	3
DEARTH	9
DEATH	0
DEATHBED	4
DEATHLY	5
DEATHTRAP	6
DEBACLE	7
DEBARK	7
DEBARKATION	9
DEBASE	9
DEBASEMENT	9
DEBATABLE	6
DEBATE	5
DEBATER	6
DEBAUCH	10
DEBAUCHED	11
DEBAUCHER	10
DEBAUCHERY	9
DEBENTURE	12
DEBILITATING	9
DEBIT	9
DEBONAIR	7
DEBONE	6
DEBRIDEMENT	12
DEBRIEF	8
DEBRIEFING	10
DEBRIS	6
DEBT	5
DEBTOR	7
DEBUG	8
DEBUGGER	9
DEBUNK	9
DEBUT	6
DEBUTANTE	9
DECADE	5
DECADENCE	7
DECADENT	7
DECAF	5
DECAFFEINATED	7
DECAL	4
DECAMP	9
DECANTER	10
DECAPITATE	5
DECAPITATION	6
DECATHLETE	8
DECATHLON	8
DECAY	4
DECAYING	4
DECEASE	5
DECEASED	6
DECEDENT	5
DECEIT	6
DECEITFUL	8
DECEITFULNESS	6
DECEIVE	4
DECEIVER	6
DECELERATE	8
DECELERATION	6
DECEMBER	0
DECENCY	4
DECENT	2
DECENTRALIZATION	9
DECEPTION	5
DECEPTIVE	6
DECIBEL	7
DECIDE	2
DECIDER	4
DECIDUOUS	9
DECIGRAM	12
DECILITER	8
DECIMAL	4
DECIMATE	8
DECIMATION	8
DECIMATOR	7
DECIPHER	6
DECISION	3
DECISIVE	6
DECISIVENESS	8
DECK	1
DECLAIM	7
DECLARATION	6
DECLARATORY	9
DECLARE	6
DECLENSION	8
DECLINATION	10
DECLINE	5
DECO	9
DECODABLE	9
DECODE	6
DECODER	6
DECOMMISSION	8
DECOMMISSIONING	11
DECOMPENSATE	9
DECOMPOSE	5
DECOMPOSITION	9
DECOMPRESS	8
DECOMPRESSION	9
DECONGESTANT	7
DECONSECRATE	8
DECONSTRUCT	6
